Name	symbol	info1	info2	info3	location	category	cluster	degree
ENSP00000236850.3	APOA1	apolipoprotein A1 [Source:HGNC Symbol;Acc:HGNC:600]	ENSG00000118137.10	ENSP00000236850.3	PROTEIN	115	0	324
ENSP00000256196.4	RRAS2	RAS related 2 [Source:HGNC Symbol;Acc:HGNC:17271]	ENSG00000133818.14	ENSP00000256196.4	PROTEIN	115	2	705
ENSP00000217182.3	EEF1A2	eukaryotic translation elongation factor 1 alpha 2 [Source:HGNC Symbol;Acc:HGNC:3192]	ENSG00000101210.13	ENSP00000217182.3	PROTEIN	115	0	661
ENSP00000295304.4	CHAC2	ChaC glutathione specific gamma-glutamylcyclotransferase 2 [Source:HGNC Symbol;Acc:HGNC:32363]	ENSG00000143942.5	ENSP00000295304.4	PROTEIN	115	2	305
ENSP00000249647.3	SNAP23	synaptosome associated protein 23 [Source:HGNC Symbol;Acc:HGNC:11131]	ENSG00000092531.10	ENSP00000249647.3	PROTEIN	115	0	589
ENSP00000436186.1	PSMD13	"proteasome 26S subunit, non-ATPase 13 [Source:HGNC Symbol;Acc:HGNC:9558]"	ENSG00000185627.18	ENSP00000436186.1	PROTEIN	115	0	697
ENSP00000378160.1	RPL34	ribosomal protein L34 [Source:HGNC Symbol;Acc:HGNC:10340]	ENSG00000109475.16	ENSP00000378160.1	PROTEIN	115	2	228
ENSP00000335632.5	CHP1	calcineurin like EF-hand protein 1 [Source:HGNC Symbol;Acc:HGNC:17433]	ENSG00000187446.12	ENSP00000335632.5	PROTEIN	115	0	47
ENSP00000255390.5	SCO1	synthesis of cytochrome C oxidase 1 [Source:HGNC Symbol;Acc:HGNC:10603]	ENSG00000133028.12	ENSP00000255390.5	PROTEIN	115	2	1512
ENSP00000349687.3	GM2A	GM2 ganglioside activator [Source:HGNC Symbol;Acc:HGNC:4367]	ENSG00000196743.9	ENSP00000349687.3	PROTEIN	115	2	110
ENSP00000268182.5	IQGAP1	IQ motif containing GTPase activating protein 1 [Source:HGNC Symbol;Acc:HGNC:6110]	ENSG00000140575.13	ENSP00000268182.5	PROTEIN	115	0	295
ENSP00000326305.4	SLC25A20	solute carrier family 25 member 20 [Source:HGNC Symbol;Acc:HGNC:1421]	ENSG00000178537.10	ENSP00000326305.4	PROTEIN	115	2	2402
ENSP00000354762.5	COA3	cytochrome c oxidase assembly factor 3 [Source:HGNC Symbol;Acc:HGNC:24990]	ENSG00000183978.8	ENSP00000354762.5	PROTEIN	115	2	2492
ENSP00000365926.1	RFK	riboflavin kinase [Source:HGNC Symbol;Acc:HGNC:30324]	ENSG00000135002.12	ENSP00000365926.1	PROTEIN	115	0	89
ENSP00000263408.4	C9	complement C9 [Source:HGNC Symbol;Acc:HGNC:1358]	ENSG00000113600.11	ENSP00000263408.4	PROTEIN	115	0	387
ENSP00000247970.5	PIN1	"peptidylprolyl cis/trans isomerase, NIMA-interacting 1 [Source:HGNC Symbol;Acc:HGNC:8988]"	ENSG00000127445.14	ENSP00000247970.5	PROTEIN	115	0	780
ENSP00000311130.6	GMPPB	GDP-mannose pyrophosphorylase B [Source:HGNC Symbol;Acc:HGNC:22932]	ENSG00000173540.13	ENSP00000311130.6	PROTEIN	115	0	272
ENSP00000269159.3	IMPA2	inositol monophosphatase 2 [Source:HGNC Symbol;Acc:HGNC:6051]	ENSG00000141401.12	ENSP00000269159.3	PROTEIN	115	0	965
ENSP00000449610.1	RPL18	ribosomal protein L18 [Source:HGNC Symbol;Acc:HGNC:10310]	ENSG00000063177.13	ENSP00000449610.1	PROTEIN	115	0	194
ENSP00000404559.2	HNRNPC	heterogeneous nuclear ribonucleoprotein C [Source:HGNC Symbol;Acc:HGNC:5035]	ENSG00000092199.17	ENSP00000404559.2	PROTEIN	115	2	246
ENSP00000460926.1	HMOX2	heme oxygenase 2 [Source:HGNC Symbol;Acc:HGNC:5014]	ENSG00000103415.12	ENSP00000460926.1	PROTEIN	115	2	772
ENSP00000432008.1	RIC8A	RIC8 guanine nucleotide exchange factor A [Source:HGNC Symbol;Acc:HGNC:29550]	ENSG00000177963.14	ENSP00000432008.1	PROTEIN	115	0	427
ENSP00000340465.3	SLC20A2	solute carrier family 20 member 2 [Source:HGNC Symbol;Acc:HGNC:10947]	ENSG00000168575.10	ENSP00000340465.3	PROTEIN	115	2	647
ENSP00000387654.2	PCYOX1	prenylcysteine oxidase 1 [Source:HGNC Symbol;Acc:HGNC:20588]	ENSG00000116005.12	ENSP00000387654.2	PROTEIN	115	0	1127
ENSP00000350132.5	PLN	phospholamban [Source:HGNC Symbol;Acc:HGNC:9080]	ENSG00000198523.6	ENSP00000350132.5	PROTEIN	115	0	1508
ENSP00000339027.3	RPLP0	ribosomal protein lateral stalk subunit P0 [Source:HGNC Symbol;Acc:HGNC:10371]	ENSG00000089157.16	ENSP00000339027.3	PROTEIN	115	2	269
ENSP00000267884.6	SRP14	signal recognition particle 14 [Source:HGNC Symbol;Acc:HGNC:11299]	ENSG00000140319.11	ENSP00000267884.6	PROTEIN	115	2	44
ENSP00000358888.3	SYPL2	synaptophysin like 2 [Source:HGNC Symbol;Acc:HGNC:27638]	ENSG00000143028.9	ENSP00000358888.3	PROTEIN	115	0	139
ENSP00000363734.5	PFDN6	prefoldin subunit 6 [Source:HGNC Symbol;Acc:HGNC:4926]	ENSG00000204220.12	ENSP00000363734.5	PROTEIN	115	2	222
ENSP00000313129.3	TARDBP	TAR DNA binding protein [Source:HGNC Symbol;Acc:HGNC:11571]	ENSG00000120948.18	ENSP00000313129.3	PROTEIN	115	0	264
ENSP00000334714.4	IGFN1	immunoglobulin like and fibronectin type III domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24607]	ENSG00000163395.17	ENSP00000334714.4	PROTEIN	115	2	705
ENSP00000473267.1	SH3GLB1	"SH3 domain containing GRB2 like, endophilin B1 [Source:HGNC Symbol;Acc:HGNC:10833]"	ENSG00000097033.14	ENSP00000473267.1	PROTEIN	115	0	562
ENSP00000265062.3	RAB7A	"RAB7A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9788]"	ENSG00000075785.14	ENSP00000265062.3	PROTEIN	115	0	158
ENSP00000255882.6	PI4KA	phosphatidylinositol 4-kinase alpha [Source:HGNC Symbol;Acc:HGNC:8983]	ENSG00000241973.11	ENSP00000255882.6	PROTEIN	115	2	88
ENSP00000243997.3	ATP5F1E	ATP synthase F1 subunit epsilon [Source:HGNC Symbol;Acc:HGNC:838]	ENSG00000124172.10	ENSP00000243997.3	PROTEIN	115	2	2394
ENSP00000353224.4	TFRC	transferrin receptor [Source:HGNC Symbol;Acc:HGNC:11763]	ENSG00000072274.13	ENSP00000353224.4	PROTEIN	115	2	59
ENSP00000476028.1	LAP3	leucine aminopeptidase 3 [Source:HGNC Symbol;Acc:HGNC:18449]	ENSG00000002549.12	ENSP00000476028.1	PROTEIN	115	2	887
ENSP00000311026.6	OXR1	oxidation resistance 1 [Source:HGNC Symbol;Acc:HGNC:15822]	ENSG00000164830.18	ENSP00000311026.6	PROTEIN	115	2	127
ENSP00000379865.3	ADHFE1	alcohol dehydrogenase iron containing 1 [Source:HGNC Symbol;Acc:HGNC:16354]	ENSG00000147576.17	ENSP00000379865.3	PROTEIN	115	2	1352
ENSP00000289316.2	H2BC5	H2B clustered histone 5 [Source:HGNC Symbol;Acc:HGNC:4747]	ENSG00000158373.8	ENSP00000289316.2	PROTEIN	115	2	87
ENSP00000225275.3	MPO	myeloperoxidase [Source:HGNC Symbol;Acc:HGNC:7218]	ENSG00000005381.8	ENSP00000225275.3	PROTEIN	115	0	366
ENSP00000216554.3	EIF5	eukaryotic translation initiation factor 5 [Source:HGNC Symbol;Acc:HGNC:3299]	ENSG00000100664.11	ENSP00000216554.3	PROTEIN	115	0	1013
ENSP00000360664.4	BTF3L4	basic transcription factor 3 like 4 [Source:HGNC Symbol;Acc:HGNC:30547]	ENSG00000134717.18	ENSP00000360664.4	PROTEIN	115	0	556
ENSP00000256854.4	NARS1	asparaginyl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:7643]	ENSG00000134440.12	ENSP00000256854.4	PROTEIN	115	2	856
ENSP00000290942.5	TPPP3	tubulin polymerization promoting protein family member 3 [Source:HGNC Symbol;Acc:HGNC:24162]	ENSG00000159713.11	ENSP00000290942.5	PROTEIN	115	0	1240
ENSP00000404903.2	MSRB3	methionine sulfoxide reductase B3 [Source:HGNC Symbol;Acc:HGNC:27375]	ENSG00000174099.12	ENSP00000404903.2	PROTEIN	115	0	468
ENSP00000302037.4	MFF	mitochondrial fission factor [Source:HGNC Symbol;Acc:HGNC:24858]	ENSG00000168958.20	ENSP00000302037.4	PROTEIN	115	2	1675
ENSP00000497977.1	GET1-SH3BGR	GET1-SH3BGR readthrough [Source:HGNC Symbol;Acc:HGNC:54635]	ENSG00000285815.1	ENSP00000497977.1	PROTEIN	115	0	1287
ENSP00000424813.2	RBP1	retinol binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9919]	ENSG00000114115.10	ENSP00000424813.2	PROTEIN	115	2	1371
ENSP00000356982.5	UFC1	ubiquitin-fold modifier conjugating enzyme 1 [Source:HGNC Symbol;Acc:HGNC:26941]	ENSG00000143222.12	ENSP00000356982.5	PROTEIN	115	0	492
ENSP00000363198.1	NFS1	NFS1 cysteine desulfurase [Source:HGNC Symbol;Acc:HGNC:15910]	ENSG00000244005.13	ENSP00000363198.1	PROTEIN	115	2	1551
ENSP00000261883.4	CILP	cartilage intermediate layer protein [Source:HGNC Symbol;Acc:HGNC:1980]	ENSG00000138615.6	ENSP00000261883.4	PROTEIN	115	0	215
ENSP00000387070.3	GIGYF2	GRB10 interacting GYF protein 2 [Source:HGNC Symbol;Acc:HGNC:11960]	ENSG00000204120.15	ENSP00000387070.3	PROTEIN	115	0	42
ENSP00000367309.4	MAOB	monoamine oxidase B [Source:HGNC Symbol;Acc:HGNC:6834]	ENSG00000069535.14	ENSP00000367309.4	PROTEIN	115	2	2318
ENSP00000366169.3	MYH14	myosin heavy chain 14 [Source:HGNC Symbol;Acc:HGNC:23212]	ENSG00000105357.18	ENSP00000366169.3	PROTEIN	115	0	90
ENSP00000364547.3	SVIL	supervillin [Source:HGNC Symbol;Acc:HGNC:11480]	ENSG00000197321.15	ENSP00000364547.3	PROTEIN	115	0	1443
ENSP00000430922.1	DUSP26	dual specificity phosphatase 26 [Source:HGNC Symbol;Acc:HGNC:28161]	ENSG00000133878.9	ENSP00000430922.1	PROTEIN	115	0	109
ENSP00000356070.4	MAPKAPK2	MAPK activated protein kinase 2 [Source:HGNC Symbol;Acc:HGNC:6887]	ENSG00000162889.11	ENSP00000356070.4	PROTEIN	115	0	332
ENSP00000367615.3	APRT	adenine phosphoribosyltransferase [Source:HGNC Symbol;Acc:HGNC:626]	ENSG00000198931.11	ENSP00000367615.3	PROTEIN	115	0	115
ENSP00000265462.4	PRDX5	peroxiredoxin 5 [Source:HGNC Symbol;Acc:HGNC:9355]	ENSG00000126432.14	ENSP00000265462.4	PROTEIN	115	2	2569
ENSP00000272793.5	UBR3	ubiquitin protein ligase E3 component n-recognin 3 [Source:HGNC Symbol;Acc:HGNC:30467]	ENSG00000144357.17	ENSP00000272793.5	PROTEIN	115	2	238
ENSP00000342564.4	ALDH6A1	aldehyde dehydrogenase 6 family member A1 [Source:HGNC Symbol;Acc:HGNC:7179]	ENSG00000119711.13	ENSP00000342564.4	PROTEIN	115	2	1584
ENSP00000327336.4	BGN	biglycan [Source:HGNC Symbol;Acc:HGNC:1044]	ENSG00000182492.16	ENSP00000327336.4	PROTEIN	115	0	164
ENSP00000370734.4	ASMTL	acetylserotonin O-methyltransferase like [Source:HGNC Symbol;Acc:HGNC:751]	ENSG00000169093.16	ENSP00000370734.4	PROTEIN	115	2	21
ENSP00000493928.1	SAMHD1	SAM and HD domain containing deoxynucleoside triphosphate triphosphohydrolase 1 [Source:HGNC Symbol;Acc:HGNC:15925]	ENSG00000101347.10	ENSP00000493928.1	PROTEIN	115	0	1053
ENSP00000338093.3	TARS3	threonyl-tRNA synthetase 3 [Source:HGNC Symbol;Acc:HGNC:24728]	ENSG00000185418.16	ENSP00000338093.3	PROTEIN	115	2	38
ENSP00000400155.3	MPP1	membrane palmitoylated protein 1 [Source:HGNC Symbol;Acc:HGNC:7219]	ENSG00000130830.15	ENSP00000400155.3	PROTEIN	115	0	319
ENSP00000346246.4	AP2A1	adaptor related protein complex 2 subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:561]	ENSG00000196961.13	ENSP00000346246.4	PROTEIN	115	2	58
ENSP00000386071.1	AP1B1	adaptor related protein complex 1 subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:554]	ENSG00000100280.16	ENSP00000386071.1	PROTEIN	115	0	696
ENSP00000321845.6	SEC24C	"SEC24 homolog C, COPII coat complex component [Source:HGNC Symbol;Acc:HGNC:10705]"	ENSG00000176986.16	ENSP00000321845.6	PROTEIN	115	0	313
ENSP00000308268.3	CARNS1	carnosine synthase 1 [Source:HGNC Symbol;Acc:HGNC:29268]	ENSG00000172508.10	ENSP00000308268.3	PROTEIN	115	2	752
ENSP00000407634.2	HOMER2	homer scaffold protein 2 [Source:HGNC Symbol;Acc:HGNC:17513]	ENSG00000103942.13	ENSP00000407634.2	PROTEIN	115	2	164
ENSP00000388336.2	SYPL1	synaptophysin like 1 [Source:HGNC Symbol;Acc:HGNC:11507]	ENSG00000008282.8	ENSP00000388336.2	PROTEIN	115	0	183
ENSP00000439543.1	CD36	CD36 molecule [Source:HGNC Symbol;Acc:HGNC:1663]	ENSG00000135218.19	ENSP00000439543.1	PROTEIN	115	2	1328
ENSP00000374856.2	IGLC2	immunoglobulin lambda constant 2 [Source:HGNC Symbol;Acc:HGNC:5856]	ENSG00000211677.2	ENSP00000374856.2	PROTEIN	115	0	404
ENSP00000318351.5	BCKDHB	branched chain keto acid dehydrogenase E1 subunit beta [Source:HGNC Symbol;Acc:HGNC:987]	ENSG00000083123.15	ENSP00000318351.5	PROTEIN	115	2	2467
ENSP00000430535.1	SLC36A2	solute carrier family 36 member 2 [Source:HGNC Symbol;Acc:HGNC:18762]	ENSG00000186335.9	ENSP00000430535.1	PROTEIN	115	0	277
ENSP00000215904.6	PDXP	pyridoxal phosphatase [Source:HGNC Symbol;Acc:HGNC:30259]	ENSG00000241360.2	ENSP00000215904.6	PROTEIN	115	0	395
ENSP00000272427.7	EXOC6B	exocyst complex component 6B [Source:HGNC Symbol;Acc:HGNC:17085]	ENSG00000144036.16	ENSP00000272427.7	PROTEIN	115	0	235
ENSP00000501243.1	DUS4L-BCAP29	DUS4L-BCAP29 readthrough [Source:NCBI gene (formerly Entrezgene);Acc:115253422]	ENSG00000288558.2	ENSP00000501243.1	PROTEIN	115	0	895
ENSP00000306997.6	MYOZ2	myozenin 2 [Source:HGNC Symbol;Acc:HGNC:1330]	ENSG00000172399.6	ENSP00000306997.6	PROTEIN	115	2	318
ENSP00000350708.3	RAD23B	"RAD23 homolog B, nucleotide excision repair protein [Source:HGNC Symbol;Acc:HGNC:9813]"	ENSG00000119318.13	ENSP00000350708.3	PROTEIN	115	0	374
ENSP00000294360.4	CZIB	CXXC motif containing zinc binding protein [Source:HGNC Symbol;Acc:HGNC:26059]	ENSG00000162384.14	ENSP00000294360.4	PROTEIN	115	0	982
ENSP00000378289.2	SYNPO2L	synaptopodin 2 like [Source:HGNC Symbol;Acc:HGNC:23532]	ENSG00000166317.12	ENSP00000378289.2	PROTEIN	115	0	155
ENSP00000306548.3	MRPL13	mitochondrial ribosomal protein L13 [Source:HGNC Symbol;Acc:HGNC:14278]	ENSG00000172172.8	ENSP00000306548.3	PROTEIN	115	2	575
ENSP00000229277.1	ENO2	enolase 2 [Source:HGNC Symbol;Acc:HGNC:3353]	ENSG00000111674.9	ENSP00000229277.1	PROTEIN	115	0	122
ENSP00000233154.4	NCK2	NCK adaptor protein 2 [Source:HGNC Symbol;Acc:HGNC:7665]	ENSG00000071051.14	ENSP00000233154.4	PROTEIN	115	0	1310
ENSP00000265563.8	PRKAR2A	protein kinase cAMP-dependent type II regulatory subunit alpha [Source:HGNC Symbol;Acc:HGNC:9391]	ENSG00000114302.16	ENSP00000265563.8	PROTEIN	115	0	762
ENSP00000350757.3	GMFB	glia maturation factor beta [Source:HGNC Symbol;Acc:HGNC:4373]	ENSG00000197045.13	ENSP00000350757.3	PROTEIN	115	0	47
ENSP00000431099.1	PCM1	pericentriolar material 1 [Source:HGNC Symbol;Acc:HGNC:8727]	ENSG00000078674.18	ENSP00000431099.1	PROTEIN	115	2	126
ENSP00000400617.1	COPS6	COP9 signalosome subunit 6 [Source:HGNC Symbol;Acc:HGNC:21749]	ENSG00000168090.10	ENSP00000400617.1	PROTEIN	115	0	370
ENSP00000292401.4	AZGP1	"alpha-2-glycoprotein 1, zinc-binding [Source:HGNC Symbol;Acc:HGNC:910]"	ENSG00000160862.13	ENSP00000292401.4	PROTEIN	115	0	352
ENSP00000290650.4	UBR1	ubiquitin protein ligase E3 component n-recognin 1 [Source:HGNC Symbol;Acc:HGNC:16808]	ENSG00000159459.12	ENSP00000290650.4	PROTEIN	115	0	341
ENSP00000364801.3	HSPA1B	heat shock protein family A (Hsp70) member 1B [Source:HGNC Symbol;Acc:HGNC:5233]	ENSG00000204388.7	ENSP00000364801.3	PROTEIN	115	2	35
ENSP00000427250.1	INPP4B	inositol polyphosphate-4-phosphatase type II B [Source:HGNC Symbol;Acc:HGNC:6075]	ENSG00000109452.12	ENSP00000427250.1	PROTEIN	115	0	238
ENSP00000402836.1	PPIH	peptidylprolyl isomerase H [Source:HGNC Symbol;Acc:HGNC:14651]	ENSG00000171960.11	ENSP00000402836.1	PROTEIN	115	1	71
ENSP00000420776.1	AGK	acylglycerol kinase [Source:HGNC Symbol;Acc:HGNC:21869]	ENSG00000006530.18	ENSP00000420776.1	PROTEIN	115	2	924
ENSP00000260746.4	ARL3	ADP ribosylation factor like GTPase 3 [Source:HGNC Symbol;Acc:HGNC:694]	ENSG00000138175.9	ENSP00000260746.4	PROTEIN	115	2	570
ENSP00000262584.3	RPL8	ribosomal protein L8 [Source:HGNC Symbol;Acc:HGNC:10368]	ENSG00000161016.17	ENSP00000262584.3	PROTEIN	115	2	216
ENSP00000296658.3	CMBL	carboxymethylenebutenolidase homolog [Source:HGNC Symbol;Acc:HGNC:25090]	ENSG00000164237.9	ENSP00000296658.3	PROTEIN	115	0	1648
ENSP00000419656.1	NDUFB5	NADH:ubiquinone oxidoreductase subunit B5 [Source:HGNC Symbol;Acc:HGNC:7700]	ENSG00000136521.13	ENSP00000419656.1	PROTEIN	115	2	3006
ENSP00000305230.7	SRP9	signal recognition particle 9 [Source:HGNC Symbol;Acc:HGNC:11304]	ENSG00000143742.14	ENSP00000305230.7	PROTEIN	115	0	196
ENSP00000342070.3	CTSB	cathepsin B [Source:HGNC Symbol;Acc:HGNC:2527]	ENSG00000164733.21	ENSP00000342070.3	PROTEIN	115	2	1062
ENSP00000240139.5	PPP3CC	protein phosphatase 3 catalytic subunit gamma [Source:HGNC Symbol;Acc:HGNC:9316]	ENSG00000120910.15	ENSP00000240139.5	PROTEIN	115	0	319
ENSP00000355777.5	ACBD3	acyl-CoA binding domain containing 3 [Source:HGNC Symbol;Acc:HGNC:15453]	ENSG00000182827.9	ENSP00000355777.5	PROTEIN	115	1	117
ENSP00000388802.2	ARPC1B	actin related protein 2/3 complex subunit 1B [Source:HGNC Symbol;Acc:HGNC:704]	ENSG00000130429.15	ENSP00000388802.2	PROTEIN	115	2	158
ENSP00000254035.4	CKMT2	"creatine kinase, mitochondrial 2 [Source:HGNC Symbol;Acc:HGNC:1996]"	ENSG00000131730.16	ENSP00000254035.4	PROTEIN	115	2	2367
ENSP00000405677.1	ACIN1	apoptotic chromatin condensation inducer 1 [Source:HGNC Symbol;Acc:HGNC:17066]	ENSG00000100813.14	ENSP00000405677.1	PROTEIN	115	0	85
ENSP00000292123.4	SAFB	scaffold attachment factor B [Source:HGNC Symbol;Acc:HGNC:10520]	ENSG00000160633.13	ENSP00000292123.4	PROTEIN	115	2	124
ENSP00000435035.1	DCUN1D5	defective in cullin neddylation 1 domain containing 5 [Source:HGNC Symbol;Acc:HGNC:28409]	ENSG00000137692.12	ENSP00000435035.1	PROTEIN	115	2	926
ENSP00000361558.1	NTMT1	N-terminal Xaa-Pro-Lys N-methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:23373]	ENSG00000148335.15	ENSP00000361558.1	PROTEIN	115	2	201
ENSP00000233813.4	IGFBP5	insulin like growth factor binding protein 5 [Source:HGNC Symbol;Acc:HGNC:5474]	ENSG00000115461.5	ENSP00000233813.4	PROTEIN	115	1	160
ENSP00000274031.3	SETD7	"SET domain containing 7, histone lysine methyltransferase [Source:HGNC Symbol;Acc:HGNC:30412]"	ENSG00000145391.13	ENSP00000274031.3	PROTEIN	115	0	398
ENSP00000259396.8	ORM1	orosomucoid 1 [Source:HGNC Symbol;Acc:HGNC:8498]	ENSG00000229314.5	ENSP00000259396.8	PROTEIN	115	0	323
ENSP00000278422.4	TMX2	thioredoxin related transmembrane protein 2 [Source:HGNC Symbol;Acc:HGNC:30739]	ENSG00000213593.10	ENSP00000278422.4	PROTEIN	115	2	942
ENSP00000318805.3	SHMT1	serine hydroxymethyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:10850]	ENSG00000176974.20	ENSP00000318805.3	PROTEIN	115	2	264
ENSP00000377040.1	AASS	aminoadipate-semialdehyde synthase [Source:HGNC Symbol;Acc:HGNC:17366]	ENSG00000008311.15	ENSP00000377040.1	PROTEIN	115	2	2202
ENSP00000232607.2	UMPS	uridine monophosphate synthetase [Source:HGNC Symbol;Acc:HGNC:12563]	ENSG00000114491.14	ENSP00000232607.2	PROTEIN	115	2	103
ENSP00000400717.2	GNA13	G protein subunit alpha 13 [Source:HGNC Symbol;Acc:HGNC:4381]	ENSG00000120063.10	ENSP00000400717.2	PROTEIN	115	0	270
ENSP00000264202.7	CAPZB	capping actin protein of muscle Z-line subunit beta [Source:HGNC Symbol;Acc:HGNC:1491]	ENSG00000077549.19	ENSP00000264202.7	PROTEIN	115	0	1277
ENSP00000280701.3	OXSM	"3-oxoacyl-ACP synthase, mitochondrial [Source:HGNC Symbol;Acc:HGNC:26063]"	ENSG00000151093.8	ENSP00000280701.3	PROTEIN	115	2	1715
ENSP00000296577.4	ABCE1	ATP binding cassette subfamily E member 1 [Source:HGNC Symbol;Acc:HGNC:69]	ENSG00000164163.11	ENSP00000296577.4	PROTEIN	115	2	106
ENSP00000434369.1	STX16	syntaxin 16 [Source:HGNC Symbol;Acc:HGNC:11431]	ENSG00000124222.22	ENSP00000434369.1	PROTEIN	115	2	195
ENSP00000255305.6	XPO4	exportin 4 [Source:HGNC Symbol;Acc:HGNC:17796]	ENSG00000132953.16	ENSP00000255305.6	PROTEIN	115	2	817
ENSP00000473637.1	GIT2	GIT ArfGAP 2 [Source:HGNC Symbol;Acc:HGNC:4273]	ENSG00000139436.21	ENSP00000473637.1	PROTEIN	115	2	242
ENSP00000364589.4	CUL4A	cullin 4A [Source:HGNC Symbol;Acc:HGNC:2554]	ENSG00000139842.15	ENSP00000364589.4	PROTEIN	115	2	530
ENSP00000238875.4	LGALSL	galectin like [Source:HGNC Symbol;Acc:HGNC:25012]	ENSG00000119862.13	ENSP00000238875.4	PROTEIN	115	0	60
ENSP00000416706.1	ACTBL2	actin beta like 2 [Source:HGNC Symbol;Acc:HGNC:17780]	ENSG00000169067.4	ENSP00000416706.1	PROTEIN	115	0	167
ENSP00000278505.4	ENDOD1	endonuclease domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29129]	ENSG00000149218.5	ENSP00000278505.4	PROTEIN	115	0	86
ENSP00000497574.1	GCLC	glutamate-cysteine ligase catalytic subunit [Source:HGNC Symbol;Acc:HGNC:4311]	ENSG00000001084.13	ENSP00000497574.1	PROTEIN	115	0	330
ENSP00000489183.1	EFEMP1	EGF containing fibulin extracellular matrix protein 1 [Source:HGNC Symbol;Acc:HGNC:3218]	ENSG00000115380.20	ENSP00000489183.1	PROTEIN	115	0	685
ENSP00000324804.6	PPP2R1A	protein phosphatase 2 scaffold subunit Aalpha [Source:HGNC Symbol;Acc:HGNC:9302]	ENSG00000105568.18	ENSP00000324804.6	PROTEIN	115	0	257
ENSP00000227524.4	PRPF19	pre-mRNA processing factor 19 [Source:HGNC Symbol;Acc:HGNC:17896]	ENSG00000110107.9	ENSP00000227524.4	PROTEIN	115	0	257
ENSP00000266544.5	NDUFA9	NADH:ubiquinone oxidoreductase subunit A9 [Source:HGNC Symbol;Acc:HGNC:7693]	ENSG00000139180.11	ENSP00000266544.5	PROTEIN	115	2	3176
ENSP00000349595.3	ATP2A1	ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 1 [Source:HGNC Symbol;Acc:HGNC:811]	ENSG00000196296.14	ENSP00000349595.3	PROTEIN	115	0	1997
ENSP00000037243.2	GABARAPL2	GABA type A receptor associated protein like 2 [Source:HGNC Symbol;Acc:HGNC:13291]	ENSG00000034713.8	ENSP00000037243.2	PROTEIN	115	2	319
ENSP00000334983.5	PKM	pyruvate kinase M1/2 [Source:HGNC Symbol;Acc:HGNC:9021]	ENSG00000067225.18	ENSP00000334983.5	PROTEIN	115	2	1026
ENSP00000483030.1	MRPL45	mitochondrial ribosomal protein L45 [Source:HGNC Symbol;Acc:HGNC:16651]	ENSG00000277936.4	ENSP00000483030.1	PROTEIN	115	2	1406
ENSP00000307940.5	EEF2	eukaryotic translation elongation factor 2 [Source:HGNC Symbol;Acc:HGNC:3214]	ENSG00000167658.16	ENSP00000307940.5	PROTEIN	115	0	459
ENSP00000222005.1	CDC37	"cell division cycle 37, HSP90 cochaperone [Source:HGNC Symbol;Acc:HGNC:1735]"	ENSG00000105401.9	ENSP00000222005.1	PROTEIN	115	2	1363
ENSP00000332706.3	PURA	purine rich element binding protein A [Source:HGNC Symbol;Acc:HGNC:9701]	ENSG00000185129.8	ENSP00000332706.3	PROTEIN	115	2	94
ENSP00000371236.4	GART	"phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase [Source:HGNC Symbol;Acc:HGNC:4163]"	ENSG00000159131.17	ENSP00000371236.4	PROTEIN	115	2	72
ENSP00000313603.8	ABCF1	ATP binding cassette subfamily F member 1 [Source:HGNC Symbol;Acc:HGNC:70]	ENSG00000204574.13	ENSP00000313603.8	PROTEIN	115	0	1603
ENSP00000370232.5	IDH3B	isocitrate dehydrogenase (NAD(+)) 3 non-catalytic subunit beta [Source:HGNC Symbol;Acc:HGNC:5385]	ENSG00000101365.21	ENSP00000370232.5	PROTEIN	115	2	2226
ENSP00000313490.6	PFAS	phosphoribosylformylglycinamidine synthase [Source:HGNC Symbol;Acc:HGNC:8863]	ENSG00000178921.14	ENSP00000313490.6	PROTEIN	115	0	318
ENSP00000378246.2	UBXN6	UBX domain protein 6 [Source:HGNC Symbol;Acc:HGNC:14928]	ENSG00000167671.12	ENSP00000378246.2	PROTEIN	115	0	94
ENSP00000346027.4	RPL21	ribosomal protein L21 [Source:HGNC Symbol;Acc:HGNC:10313]	ENSG00000122026.10	ENSP00000346027.4	PROTEIN	115	2	228
ENSP00000346453.6	IPO4	importin 4 [Source:HGNC Symbol;Acc:HGNC:19426]	ENSG00000196497.17	ENSP00000346453.6	PROTEIN	115	0	24
ENSP00000340900.5	MIA3	MIA SH3 domain ER export factor 3 [Source:HGNC Symbol;Acc:HGNC:24008]	ENSG00000154305.18	ENSP00000340900.5	PROTEIN	115	2	134
